test_id,config,claim_index,claim,supported,reason
5338e7eac50e4e1d,B0,11,Challenges remain in a competitive retail landscape for a potential Woolworths revival.,False,No mention of Woolworths revival challenges.
5338e7eac50e4e1d,B0,12,The competitive retail landscape has evolved significantly since Woolworths' closure.,False,No mention of retail landscape evolving since Woolworths closed.
5338e7eac50e4e1d,B0,13,Any revival of Woolworths would need to address modern retail trends.,False,No mention of Woolworths needing to address modern trends.
5338e7eac50e4e1d,B0,14,Any revival of Woolworths would need to capture the essence of what made Woolworths a beloved name in British shopping history.,False,No mention of Woolworths revival capturing its essence.
5338e7eac50e4e1d,B0,15,Woolworths was a beloved name in British shopping history.,False,Evidence never mentions Woolworths or its reputation.
5338e7eac50e4e1d,M,1,The evidence does not provide any information regarding Woolworths' potential return to British High Streets.,True,"Evidence never mentions Woolworths, confirming absence of such info."
5338e7eac50e4e1d,M,2,"The evidence focuses on the performance of other retailers, such as Tesco and M&S.",True,Evidence details Tesco and M&S Christmas sales performance.
5338e7eac50e4e1d,M,3,The evidence discusses broader retail trends and challenges in the UK market.,True,"Evidence covers retail sales trends, inflation, and challenges broadly."
5338e7eac50e4e1d,M,4,There are mentions of job cuts at John Lewis.,True,Article explicitly discusses John Lewis planning job cuts.
5338e7eac50e4e1d,M,5,There are mentions of sales performance at supermarkets.,True,Multiple articles discuss supermarket sales performance.
5338e7eac50e4e1d,M,6,None of the mentions of job cuts at John Lewis or sales performance at supermarkets relates to Woolworths.,True,None of the John Lewis or supermarket content mentions Woolworths.
5338e7eac50e4e1d,M,7,The coverage does not address the query about Woolworths' potential return to British High Streets.,True,No article addresses Woolworths returning to High Streets.
5338e7eac50e4e1d,M_nocap,1,The evidence discusses the performance of retailers other than Woolworths.,True,"Evidence discusses Tesco, M&S, Aldi, Lidl, John Lewis performance."
5338e7eac50e4e1d,M_nocap,2,The evidence discusses economic challenges facing the retail sector.,True,"Multiple articles discuss economic uncertainty, cost inflation, squeezed budgets."
5338e7eac50e4e1d,M_nocap,3,The evidence discusses job cuts at John Lewis.,True,Article 2 details John Lewis planning major job cuts.
5338e7eac50e4e1d,M_nocap,4,The evidence does not mention Woolworths.,True,No mention of Woolworths anywhere in evidence.
5338e7eac50e4e1d,M_nocap,5,The evidence does not mention Woolworths' plans.,True,No mention of Woolworths' plans anywhere in evidence.
547d73519eaab701,B0,1,A teenager expressed deep concern that her mother may face jail time.,False,No evidence of a teenager expressing concern about mother facing jail time.
547d73519eaab701,B0,2,The jail time concern is related to a mysterious disappearance.,False,No mysterious disappearance mentioned in the evidence.
547d73519eaab701,B0,3,The case has garnered significant media attention.,False,Evidence does not describe media attention to this specific case.
547d73519eaab701,B0,4,Authorities are investigating the circumstances surrounding the mother's actions.,False,No mention of authorities investigating a mother's actions.
547d73519eaab701,B0,5,The mother's actions occurred leading up to the incident.,False,No incident or mother's actions leading up to it described.
547d73519eaab701,B0,6,The teen's fears are compounded by emotional turmoil.,False,No specific teen with emotional turmoil described in evidence.
547d73519eaab701,B0,7,The teen is grappling with uncertainty about her mother's fate.,False,No teen uncertain about mother's fate is mentioned.
547d73519eaab701,B0,8,The teen is grappling with uncertainty about potential legal repercussions.,False,No teen uncertain about legal repercussions is described.
547d73519eaab701,B0,9,Community support is growing for the family.,False,"Evidence shows community ostracism, not growing support."
547d73519eaab701,B0,10,The case has had a distressing impact on the family's lives.,False,No specific case matching this description with family distress found.
547d73519eaab701,B1,1,A child experienced ostracism after his mother was imprisoned.,True,Adi describes family being ostracised after mother's imprisonment.
547d73519eaab701,B1,2,A child experienced fear after his mother was imprisoned.,False,"Evidence says mother feared leaving house, not the child feeling fear."
547d73519eaab701,B1,3,The ostracism and fear affected the child's school life.,True,Adi says it affected his school life.
547d73519eaab701,B1,4,The ostracism and fear affected the child's friendships.,True,Adi says it affected his friendships.
547d73519eaab701,B1,5,A mother had to say goodbye to her son before a court hearing.,True,Mrs Ward said goodbye to her 13-year-old son that morning.
547d73519eaab701,B1,6,The son was left uncertain about whether his mother would return home.,False,"Son was uncertain about either parent, not specifically mother's return."
547d73519eaab701,M,1,A child felt ostracized in school due to their mother's imprisonment.,True,Adi says the imprisonment affected his school life and friendships.
547d73519eaab701,M,2,A child was affected in school due to their mother's imprisonment.,True,Adi states it affected his school life directly.
547d73519eaab701,M,3,The child lost friendships due to their mother's imprisonment.,True,Adi says his best friends left him after mother's imprisonment.
547d73519eaab701,M,4,The child felt a sense of isolation due to their mother's imprisonment.,True,"Losing friends and being avoided implies isolation, consistent with evidence."
547d73519eaab701,M,5,A mother was convicted.,True,"Multiple mothers described as convicted, e.g., Janet Skinner's conviction quashed."
547d73519eaab701,M,6,The mother's conviction led to her imprisonment.,True,"Janet Skinner's conviction led to prison, matching evidence."
547d73519eaab701,M,7,The mother's imprisonment had an impact on her teenage children.,True,Janet Skinner says prison was harder due to having two teenagers.
547d73519eaab701,M_nocap,1,A son's mother was imprisoned.,True,Adi's mother Seema was sent to prison.
547d73519eaab701,M_nocap,2,The son's mother's imprisonment led to ostracization within the community.,True,Evidence says family was ostracised by local community.
547d73519eaab701,M_nocap,3,The son experienced fear within the community due to his mother's imprisonment.,False,"Mother felt scared, not the son; claim misattributes fear."
547d73519eaab701,M_nocap,4,The son's friendships were affected by his mother's imprisonment.,True,"Adi says it affected his friendships, friends left him."
547d73519eaab701,M_nocap,5,The son's school life was affected by his mother's imprisonment.,True,Adi says it affected his school life.
547d73519eaab701,M_nocap,6,A mother served time in prison.,True,Janet Skinner went to prison for three months.
547d73519eaab701,M_nocap,7,The mother reflects on the challenges of being separated from her teenagers during her incarceration.,True,She says it was harder because she had two teenagers.
547d73519eaab701,M_nocap,8,A parent's imprisonment can have a profound impact on their children.,True,Multiple accounts show deep impact on children of imprisoned parents.
547d73519eaab701,M_nocap,9,The impact of a parent's imprisonment on children includes feelings of shame.,False,"Shame is mentioned by a wrongly convicted person, not specifically children's impact."
547d73519eaab701,M_nocap,10,The impact of a parent's imprisonment on children includes fear of societal judgment.,True,Mother's fear of leaving house shows fear of societal judgment.
5566032ea6850f59,B0,1,Recent news coverage has highlighted instances where police have faced criticism.,True,Article 2 shows police criticism for failing to arrest Calocane.
5566032ea6850f59,B0,2,The criticism concerns police failing to arrest individuals.,True,Article 2 explicitly discusses failure to arrest a warrant suspect.
5566032ea6850f59,B0,3,Some individuals who police failed to arrest later committed serious crimes.,True,Calocane later killed three people after not being arrested on warrant.
5566032ea6850f59,B0,4,Some individuals who police failed to arrest later committed murder.,True,"Article 2 states he fatally stabbed three people, i.e. murder."
5566032ea6850f59,B0,5,Some cases involve missed opportunities to apprehend suspects.,True,Warrant issued but suspect never arrested before he killed people.
5566032ea6850f59,B0,6,The missed opportunities to apprehend suspects were due to inadequate follow-up on leads.,False,Evidence doesn't specify inadequate follow-up on leads as cause.
5566032ea6850f59,B0,7,The missed opportunities to apprehend suspects were due to lack of resources.,False,No mention of lack of resources as a cause.
5566032ea6850f59,B0,8,The missed opportunities to apprehend suspects were due to systemic issues within law enforcement agencies.,False,Evidence doesn't attribute failures to systemic issues.
5566032ea6850f59,B0,9,The fallout from these failures has sparked public outrage.,False,No mention of public outrage in the evidence.
5566032ea6850f59,B0,10,The fallout from these failures has sparked calls for accountability.,False,No mention of calls for accountability.
5566032ea6850f59,B0,11,The fallout from these failures has prompted discussions about the need for reform in policing practices.,False,No discussion of policing reform mentioned in evidence.
5566032ea6850f59,B0,12,The fallout from these failures has prompted discussions about the need for better training for officers.,False,No mention of officer training discussions.
5566032ea6850f59,B0,13,Advocates argue that improving communication among law enforcement agencies could help prevent future tragedies.,False,No advocates or communication improvement claims in evidence.
5566032ea6850f59,B0,14,Advocates argue that improving collaboration among law enforcement agencies could help prevent future tragedies.,False,No advocates or collaboration improvement claims in evidence.
5566032ea6850f59,B1,1,There was a police failure to arrest a suspect.,True,Police chief said more should have been done to arrest him.
5566032ea6850f59,B1,2,The suspect later committed multiple murders.,True,He fatally stabbed three people per evidence.
5566032ea6850f59,B1,3,A police chief acknowledged that more should have been done to apprehend the man.,True,Direct quote: 'we should have done more to arrest him.'
5566032ea6850f59,B1,4,The man had an outstanding arrest warrant.,True,Warrant was outstanding at time of his arrest in June 2023.
5566032ea6850f59,B1,5,The outstanding arrest warrant was for an alleged assault on a police officer.,True,Warrant was issued after failing to attend court for assault on officer.
5566032ea6850f59,B1,6,The failure to arrest the man allowed him to go on to fatally stab three people.,True,Text links failure to arrest with him later killing three.
5566032ea6850f59,B1,7,The fatal stabbing of three people occurred nine months after the failure to arrest him.,True,Evidence states nine months later he stabbed three people.
5566032ea6850f59,B1,8,The situation underscores concerns about police accountability.,False,Evidence doesn't explicitly frame this as broader accountability concern.
5566032ea6850f59,B1,9,The situation underscores concerns about the consequences of not acting on existing warrants.,False,Evidence doesn't generalize about consequences of unenforced warrants broadly.
5566032ea6850f59,M,1,A woman has been arrested in Haverfordwest on suspicion of murder,True,Directly stated in evidence.
5566032ea6850f59,M,2,The murder arrest in Haverfordwest followed the death of a seven-year-old boy,True,Boy's death and murder arrest linked in article.
5566032ea6850f59,M,3,Police are continuing to investigate the circumstances surrounding the death of the seven-year-old boy in Haverfordwest,True,Directly stated in evidence.
5566032ea6850f59,M,4,"In Illinois, a man was suspected of killing eight people",True,Directly stated in evidence.
5566032ea6850f59,M,5,The man suspected of killing eight people in Illinois took his own life,True,Directly stated in evidence.
5566032ea6850f59,M,6,The man took his own life after a manhunt,True,Evidence says he died after a cross-country manhunt.
5566032ea6850f59,M,7,The manhunt raised questions about police actions during the pursuit,False,Evidence does not mention questions about police actions.
5566032ea6850f59,M,8,There is an ongoing investigation into an attempted kidnapping in Llanelli,True,Directly stated in evidence.
5566032ea6850f59,M,9,A woman escaped from a man trying to drag her into a car in Llanelli,True,Directly stated in evidence.
5566032ea6850f59,M_nocap,1,A woman has been arrested in Haverfordwest on suspicion of murder.,True,Directly stated woman arrested on suspicion of murder.
5566032ea6850f59,M_nocap,2,The arrest in Haverfordwest followed the death of a seven-year-old boy.,True,"Article states a seven-year-old died, headline says boy."
5566032ea6850f59,M_nocap,3,Police are continuing their investigation at the scene in Haverfordwest.,True,Police said continuing to investigate; officers remained at scene.
5566032ea6850f59,M_nocap,4,A man in Illinois was suspected of killing eight people.,True,"Man suspected of killing eight people in Joliet, Illinois."
5566032ea6850f59,M_nocap,5,The man suspected of killing eight people in Illinois took his own life.,True,Text states he took his own life.
5566032ea6850f59,M_nocap,6,The man suspected of killing eight people in Illinois took his own life after a manhunt.,True,Text states he died after a cross-country manhunt.
5566032ea6850f59,M_nocap,7,There are questions about police efforts to apprehend the Illinois suspect before he fled.,False,Evidence doesn't mention questions about police efforts before he fled.
5566032ea6850f59,M_nocap,8,There is an ongoing investigation into an attempted kidnapping in Llanelli.,True,"Investigation launched into attempted kidnap, per evidence."
5566032ea6850f59,M_nocap,9,"In Llanelli, a woman escaped from a man trying to drag her into a car.",True,"Woman escaped to nearby house, unharmed but shaken."
57f67219c9ab0596,B0,1,An actor publicly criticized the head of the Post Office.,False,Evidence does not mention any actor criticizing the Post Office head.
57f67219c9ab0596,B0,2,The actor expressed concerns over the handling of a scandal involving wrongful prosecutions of sub-postmasters.,False,No actor's statements on the scandal are given in evidence.
57f67219c9ab0596,B0,3,The scandal is significant.,True,"Widespread coverage, many victims, and public outcry indicate significance."
57f67219c9ab0596,B0,4,The actor's comments highlight the emotional toll on those affected by the scandal.,False,No actor comments on emotional toll appear in evidence.
57f67219c9ab0596,B0,5,The actor's comments highlight the financial toll on those affected by the scandal.,False,No actor comments on financial toll appear in evidence.
57f67219c9ab0596,B0,6,The actor called for accountability.,False,No actor statement calling for accountability is in evidence.
57f67219c9ab0596,B0,7,The actor called for justice.,False,No actor statement calling for justice is in evidence.
57f67219c9ab0596,B0,8,The criticism has sparked discussions about corporate responsibility.,False,No mention of an actor's criticism sparking corporate responsibility discussions.
57f67219c9ab0596,B0,9,The criticism has sparked discussions about the need for reform within the Post Office.,False,No actor criticism linked to reform discussions in evidence.
57f67219c9ab0596,B0,10,The purpose of the proposed reform is to prevent similar injustices in the future.,False,Evidence does not discuss purpose of any proposed reform.
57f67219c9ab0596,B0,11,The actor's stance has resonated with many people.,False,No actor stance or its resonance is mentioned in evidence.
57f67219c9ab0596,B0,12,The actor's stance has drawn attention to the ongoing fallout from the scandal.,False,No actor stance drawing attention to fallout is mentioned.
57f67219c9ab0596,B1,1,The Post Office scandal involved the Horizon IT system.,True,Evidence directly states Horizon system was the faulty IT system.
57f67219c9ab0596,B1,2,The Horizon IT system was flawed.,True,Evidence states 'The Horizon system was flawed.'
57f67219c9ab0596,B1,3,The Horizon IT system led to wrongful convictions of sub-postmasters.,True,Evidence links Horizon flaws to wrongful convictions being overturned.
57f67219c9ab0596,B1,4,"The ITV drama ""Mr Bates vs The Post Office"" has reignited public interest in the Post Office scandal.",True,Evidence states drama 'reignited the public consciousness around the Post Office scandal.'
57f67219c9ab0596,B1,5,Alan Bates campaigned for justice regarding the Post Office scandal.,True,Evidence says Alan Bates led campaign to expose the scandal.
57f67219c9ab0596,B1,6,There is criticism directed at the Post Office leadership.,True,"Campaigners accused Post Office leadership of failures, per evidence."
57f67219c9ab0596,B1,7,The criticism concerns the Post Office leadership's handling of compensation for victims.,True,Evidence says leadership was 'too slow to deliver compensation.'
57f67219c9ab0596,B1,8,The criticism concerns the culture within the Post Office organization.,True,Evidence mentions opportunity to 'change the culture and governance.'
57f67219c9ab0596,B1,9,There are calls for accountability regarding the Post Office.,True,Lord Arbuthnot calls for 'retribution on those who are responsible.'
57f67219c9ab0596,B1,10,There are calls for changes in governance regarding the Post Office.,True,Evidence mentions hope for 'more wide-ranging changes' in governance.
57f67219c9ab0596,B1,11,The Post Office chairman resigned.,False,"Evidence says chairman was asked to stand down, not resigned voluntarily."
57f67219c9ab0596,M,1,The coverage highlights renewed public anger for victims of the Post Office scandal.,True,Evidence states 'renewed anger' after the ITV series aired.
57f67219c9ab0596,M,2,The coverage highlights renewed public sympathy for victims of the Post Office scandal.,True,Evidence states 'widespread sympathy for the victims'.
57f67219c9ab0596,M,3,The renewed public anger and sympathy followed the airing of the ITV mini-series 'Mr Bates vs the Post Office: The Real Story.',True,Evidence directly links sympathy/anger to the ITV mini-series airing.
57f67219c9ab0596,M,4,The series 'Mr Bates vs the Post Office: The Real Story' focuses on Alan Bates.,False,Evidence says series centres on Alan Bates but focuses on Paula Vennells.
57f67219c9ab0596,M,5,Alan Bates is a sub-postmaster.,True,Evidence explicitly calls Alan Bates a sub-postmaster.
57f67219c9ab0596,M,6,Alan Bates led a legal battle.,True,Evidence states Bates led a legal battle.
57f67219c9ab0596,M,7,The legal battle led by Alan Bates resulted in the overturning of numerous wrongful convictions.,True,Evidence says his win paved way for dozens of convictions to be overturned.
57f67219c9ab0596,M,8,The wrongful convictions were linked to the faulty Horizon IT system.,True,Evidence links wrongful convictions to the flawed Horizon system.
57f67219c9ab0596,M,9,There are calls for accountability from various figures regarding the Post Office scandal.,True,Multiple figures like Lord Arbuthnot call for retribution/accountability.
57f67219c9ab0596,M,10,A former minister is among the figures calling for accountability.,True,Article headline mentions former minister calling for mass appeal.
57f67219c9ab0596,M,11,The former minister emphasizes the need for retribution against those responsible for the Post Office scandal.,False,"Retribution quote is from Lord Arbuthnot, an MP, not identified as former minister."
57f67219c9ab0596,M,12,"A petition demands that the former Post Office chief executive, Paula Vennells, lose her CBE.",True,Evidence mentions petition calling for Vennells to lose her CBE.
57f67219c9ab0596,M,13,Paula Vennells is the former Post Office chief executive.,True,Evidence identifies Vennells as former Post Office chief executive.
57f67219c9ab0596,M,14,The petition demanding Paula Vennells lose her CBE has gained significant support.,True,"Petition passed more than one million signatures, indicating significant support."
57f67219c9ab0596,M,15,There are ongoing discussions about potential government measures to expedite compensation for the victims of the Post Office scandal.,True,Sunak reviewing options to speed up compensation process is mentioned.
57f67219c9ab0596,M,16,There are ongoing discussions about addressing the failures of Post Office management.,False,Evidence mentions failures but not ongoing discussions specifically addressing them.
57f67219c9ab0596,M_nocap,1,"ITV aired a mini-series titled ""Mr Bates vs the Post Office: The Real Story.""",True,Directly stated as a four-part ITV mini-series with that title.
57f67219c9ab0596,M_nocap,2,The airing of the ITV mini-series was followed by renewed public anger for victims of the Post Office scandal.,True,Text states 'renewed anger' after the series aired.
57f67219c9ab0596,M_nocap,3,The airing of the ITV mini-series was followed by renewed public sympathy for victims of the Post Office scandal.,True,Text states 'widespread sympathy' after the series aired.
57f67219c9ab0596,M_nocap,4,The Post Office scandal involved victims.,True,Victims are repeatedly referenced throughout evidence.
57f67219c9ab0596,M_nocap,5,The ITV mini-series focuses on Alan Bates.,True,States the series centres on the story of Alan Bates.
57f67219c9ab0596,M_nocap,6,Alan Bates is a sub-postmaster.,True,Explicitly called a sub-postmaster in evidence.
57f67219c9ab0596,M_nocap,7,Alan Bates led a legal battle against wrongful convictions.,True,States he led and won a legal battle overturning convictions.
57f67219c9ab0596,M_nocap,8,The wrongful convictions were linked to the Horizon IT system.,True,Convictions were based on the faulty Horizon software.
57f67219c9ab0596,M_nocap,9,The Horizon IT system was faulty.,True,Evidence states 'The Horizon system was flawed.'
57f67219c9ab0596,M_nocap,10,The faulty Horizon IT system affected many people other than Alan Bates.,True,His story defines those of at least 736 others affected.
57f67219c9ab0596,M_nocap,11,There are calls for accountability from various figures.,True,Lord Arbuthnot calls for retribution on responsible parties.
57f67219c9ab0596,M_nocap,12,A former minister is among the figures calling for accountability.,True,Article headline references a former minister calling for mass appeal.
57f67219c9ab0596,M_nocap,13,The former minister emphasizes the need for justice for those wrongfully convicted.,False,Evidence doesn't specify former minister emphasizing justice for wrongfully convicted.
57f67219c9ab0596,M_nocap,14,A petition demands that Paula Vennells lose her CBE.,True,Petition calling for Vennells to lose her CBE is mentioned.
57f67219c9ab0596,M_nocap,15,Paula Vennells is the former Post Office chief executive.,True,Explicitly called former Post Office chief executive.
57f67219c9ab0596,M_nocap,16,The petition has gained significant support.,True,"Petition passed more than one million signatures, showing significant support."
57f67219c9ab0596,M_nocap,17,There are discussions of potential government measures to expedite compensation for victims.,True,Sunak looking at how to speed up the compensation process.
57f67219c9ab0596,M_nocap,18,There are discussions of potential government measures to address the failures of Post Office management.,False,Evidence doesn't mention government measures addressing management failures specifically.
58f25e52c827fac6,B0,1,The UK government is actively pursuing an expansion of its nuclear power capabilities.,True,Evidence states government announced ambitions for biggest nuclear expansion in 70 years.
58f25e52c827fac6,B0,2,The UK government's pursuit of nuclear power expansion is part of its strategy to enhance energy security.,False,"Evidence mentions climate goal, not energy security, for nuclear expansion."
58f25e52c827fac6,B0,3,The UK government's pursuit of nuclear power expansion is part of its strategy to reduce carbon emissions.,True,Evidence says nuclear aims to combat climate change.
58f25e52c827fac6,B0,4,The UK government's initiative includes plans to build new nuclear reactors.,False,"Evidence discusses cost/expansion generally, not specifically building new reactors plan."
58f25e52c827fac6,B0,5,The UK government's initiative includes plans to support existing nuclear facilities.,False,No mention of supporting existing facilities as part of initiative.
58f25e52c827fac6,B0,6,The initiative aims to increase the share of nuclear energy in the UK's overall energy mix.,True,Government wants nuclear to provide up to 25% of electricity needs by 2050.
58f25e52c827fac6,B0,7,The UK government emphasizes that nuclear power is a crucial component in achieving its climate goals.,True,Nuclear expansion framed as part of plans to combat climate change.
58f25e52c827fac6,B0,8,The UK government emphasizes that nuclear power is crucial for ensuring a stable energy supply amid rising global energy demands.,False,No mention of rising global energy demands or stable supply framing.
58f25e52c827fac6,B0,9,The UK government's nuclear expansion move has garnered support for its potential environmental benefits.,False,No mention of support for environmental benefits of nuclear expansion.
58f25e52c827fac6,B0,10,The UK government's nuclear expansion move has garnered criticism regarding safety concerns.,False,No safety concerns mentioned in evidence.
58f25e52c827fac6,B0,11,The UK government's nuclear expansion move has garnered criticism regarding the high costs associated with nuclear energy projects.,True,"Evidence discusses price tag rocketing by a third, cost overruns."
58f25e52c827fac6,B1,1,The UK government has announced ambitions for a significant expansion of nuclear power,True,Evidence states government announced ambitions for biggest nuclear expansion.
58f25e52c827fac6,B1,2,The announced expansion of nuclear power is the largest in 70 years,True,Described as biggest expansion in 70 years.
58f25e52c827fac6,B1,3,The UK government aims for nuclear energy to supply up to 25% of the country's electricity needs by 2050,True,Directly stated 25% by 2050 goal.
58f25e52c827fac6,B1,4,The expansion of nuclear power is part of climate change initiatives,True,Stated as part of plans to combat climate change.
58f25e52c827fac6,B1,5,The Hinkley C nuclear plant is under construction,False,Evidence doesn't explicitly say plant is under construction.
58f25e52c827fac6,B1,6,The Hinkley C nuclear plant is expected to generate enough electricity for around six million homes,True,Directly stated six million homes.
58f25e52c827fac6,B1,7,The Hinkley C nuclear plant is expected to generate this electricity for the next 60 years,True,Directly stated 60 years.
58f25e52c827fac6,B1,8,The estimated cost of the Hinkley C nuclear plant has risen significantly,True,Headline says price tag could rocket by a third.
58f25e52c827fac6,B1,9,The government has clarified that any additional costs related to the Hinkley C project will not be borne by taxpayers,True,Spokesperson said additional costs won't fall on taxpayers.
58f25e52c827fac6,B1,10,The government has clarified that any delays related to the Hinkley C project will not be borne by taxpayers,True,Spokesperson said schedule overruns won't fall on taxpayers.
58f25e52c827fac6,B1,11,The Hinkley C project is not a government project,True,Spokesperson explicitly said it's not a government project.
58f25e52c827fac6,M,1,The UK government has announced ambitions for a significant expansion of nuclear power,True,Evidence states government announced ambitions for biggest nuclear expansion in 70 years.
58f25e52c827fac6,M,2,The UK government's ambition is for nuclear power to supply up to 25% of the country's electricity needs by 2050,True,Directly stated nuclear should provide up to 25% of electricity by 2050.
58f25e52c827fac6,M,3,The nuclear power expansion is part of the UK government's climate change strategy,True,Evidence says expansion is part of plans to combat climate change.
58f25e52c827fac6,M,4,The Hinkley C nuclear plant is under construction,False,"Evidence discusses cost and completion date, not explicitly 'under construction'."
58f25e52c827fac6,M,5,The Hinkley C nuclear plant is expected to generate enough electricity for around six million homes,True,Directly stated enough electricity to supply six million homes.
58f25e52c827fac6,M,6,The Hinkley C nuclear plant is expected to generate that electricity for the next 60 years,True,Directly stated for the next 60 years.
58f25e52c827fac6,M,7,There are concerns about rising costs for Hinkley C,True,Article title and content discuss rising cost concerns.
58f25e52c827fac6,M,8,There are concerns about potential delays for Hinkley C,True,Image caption mentions delayed completion date.
58f25e52c827fac6,M,9,Estimates suggest that the price tag for Hinkley C could increase by about a third,True,Directly stated price tag could rocket by a third.
58f25e52c827fac6,M,10,"The government has clarified that any additional costs for Hinkley C will be the responsibility of EDF and its partners, not taxpayers",True,Directly quoted government spokesperson statement on additional costs.
58f25e52c827fac6,M,11,"The government has clarified that any schedule overruns for Hinkley C will be the responsibility of EDF and its partners, not taxpayers",True,Directly quoted statement covers schedule overruns too.
58f25e52c827fac6,M_nocap,1,The UK government has announced ambitions for a significant expansion of nuclear power.,True,Evidence states government announced ambitions for biggest nuclear expansion in 70 years.
58f25e52c827fac6,M_nocap,2,The UK government aims for nuclear power to supply up to 25% of the country's electricity needs by 2050.,True,Evidence directly states nuclear to provide up to 25% by 2050.
58f25e52c827fac6,M_nocap,3,This 25% by 2050 nuclear power target is part of the UK government's climate change strategy.,True,Evidence links this target to plans to combat climate change.
58f25e52c827fac6,M_nocap,4,The Hinkley C nuclear plant is under construction.,False,Evidence doesn't explicitly state plant is currently under construction.
58f25e52c827fac6,M_nocap,5,The Hinkley C nuclear plant is expected to generate enough electricity for around six million homes.,True,Evidence directly states enough electricity for six million homes.
58f25e52c827fac6,M_nocap,6,The Hinkley C nuclear plant is expected to generate this electricity for the next 60 years.,True,Evidence states for the next 60 years.
58f25e52c827fac6,M_nocap,7,The Hinkley C project has faced rising cost estimates.,True,"Headline and text indicate price tag could rocket, showing rising costs."
58f25e52c827fac6,M_nocap,8,The latest cost figures for the Hinkley C project suggest a potential increase of a third from previous estimates.,True,Headline states price tag could rocket by a third.
58f25e52c827fac6,M_nocap,9,The UK government has clarified that any additional costs for the Hinkley C project will not be borne by taxpayers.,True,Spokesperson said additional costs will not fall on taxpayers.
5a549f43b5441a9d,B0,1,A rare Star Wars action figure was discovered in a loft.,False,"Evidence discusses a script, not an action figure found in a loft."
5a549f43b5441a9d,B0,2,"The Star Wars action figure sold at auction for £19,500.",False,"No sale price of £19,500 mentioned anywhere in evidence."
5a549f43b5441a9d,B0,3,The figure is part of the original 1970s collection.,False,No mention of a 1970s action figure collection.
5a549f43b5441a9d,B0,4,The figure is highly sought after by collectors.,False,"No action figure mentioned, so no claim about collector interest."
5a549f43b5441a9d,B0,5,The figure is sought after particularly due to its rarity.,False,No action figure rarity claim in evidence.
5a549f43b5441a9d,B0,6,The figure is sought after particularly due to its condition.,False,No mention of figure's condition in evidence.
5a549f43b5441a9d,B0,7,The sale highlights the enduring popularity of the Star Wars franchise.,False,No such statement about franchise popularity in evidence.
5a549f43b5441a9d,B0,8,The sale highlights the significant value that vintage memorabilia can command in the market.,False,No mention of vintage memorabilia value claim like this.
5a549f43b5441a9d,B0,9,The find has sparked renewed interest in other collectibles from the Star Wars series.,False,No mention of renewed interest in other collectibles.
5a549f43b5441a9d,B1,1,"The evidence does not provide any information regarding a Star Wars figure found in a loft that sold for £19,500.",True,"No mention of a loft-found Star Wars figure or £19,500 sale."
5a549f43b5441a9d,B1,2,The evidence discusses various auction items.,True,"Evidence describes multiple auction items like watch, painting, script, photo."
5a549f43b5441a9d,B1,3,The evidence discusses a Star Wars script.,True,Evidence discusses Harrison Ford's Star Wars script auction.
5a549f43b5441a9d,B1,4,The evidence discusses other unrelated auction events.,True,"Evidence covers watch, painting, and photo auctions unrelated to the figure."
5a549f43b5441a9d,B1,5,There is insufficient evidence to summarize the specific query about the Star Wars figure.,True,No evidence mentions the specific Star Wars figure query.
5a549f43b5441a9d,M,1,There was an auction of Harrison Ford's Star Wars script.,True,Article describes Harrison Ford's Star Wars script going to auction.
5a549f43b5441a9d,M,2,A woman's death was related to a famous photograph.,True,"Bornet, woman in famous kiss photo, died at 93 per headline."
5a549f43b5441a9d,M,3,A dog chewed up cash.,True,"Cecil the dog chewed up $4,000 cash, article confirms."
5a549f43b5441a9d,M,4,A family had a dishwasher fire.,True,Article details family's dishwasher catching fire.
5a549f43b5441a9d,M,5,Looted artifacts were loaned back to Ghana.,True,UK museums loaning back looted Asante items to Ghana confirmed.
5a549f43b5441a9d,M_nocap,1,There was an auction of Harrison Ford's Star Wars script.,True,Article headline and text confirm the script auction.
5a549f43b5441a9d,M_nocap,2,A woman's death was related to a famous photograph.,True,Article reports death of woman from famous kiss photo.
5a549f43b5441a9d,M_nocap,3,A dog chewed up cash.,True,"Article describes dog chewing up $4,000 cash."
5a549f43b5441a9d,M_nocap,4,A family had a dishwasher fire.,True,Article confirms family's dishwasher caught fire.
5a549f43b5441a9d,M_nocap,5,Looted artifacts were loaned back to Ghana.,True,Article confirms UK loaning Ghana's looted items back.
5df91e4cb4555450,B0,1,There is a growing trend of scams targeting individuals through job offers on WhatsApp.,False,Evidence doesn't mention job offer scams on WhatsApp.
5df91e4cb4555450,B0,2,Scammers often pose as legitimate companies.,False,"Evidence discusses bank fraud spoofing, not posing as companies."
5df91e4cb4555450,B0,3,Scammers send messages that promise lucrative job opportunities.,False,No mention of job opportunity scams in evidence.
5df91e4cb4555450,B0,4,Scammers require upfront payments for processing fees.,False,No mention of processing fee payments in evidence.
5df91e4cb4555450,B0,5,Scammers require upfront payments for training materials.,False,No mention of training material payments in evidence.
5df91e4cb4555450,B0,6,Victims are lured by the promise of employment.,False,No mention of employment-related scams in evidence.
5df91e4cb4555450,B0,7,Victims end up losing money without ever receiving a job.,False,"Evidence describes bank account theft, not job scam losses."
5df91e4cb4555450,B0,8,Authorities are warning the public to be cautious of unsolicited job offers.,False,No authority warning about job offers appears in evidence.
